method,query_id,query_type,positive_page_ids,candidate_universe,rank,page_id,score
mock_visual,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,7,manual-b-p01,0.513272692554
mock_visual,manual-b-p07-q02,text,manual-b-p07,evaluated_split_pages,8,manual-b-p05,0.497302691938
mock_visual,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,1,manual-b-p06,0.581946389001
mock_visual,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,2,manual-b-p02,0.564371678217
mock_visual,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,3,manual-b-p03,0.551847725011
mock_visual,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,4,manual-b-p08,0.549766700007
mock_visual,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,5,manual-b-p01,0.541009371344
mock_visual,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,6,manual-b-p07,0.538828343311
mock_visual,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,7,manual-b-p05,0.513869895242
mock_visual,manual-b-p07-q03,layout,manual-b-p07,evaluated_split_pages,8,manual-b-p04,0.512669250631
mock_visual,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,1,manual-b-p02,0.596226042953
mock_visual,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,2,manual-b-p08,0.588415161909
mock_visual,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,3,manual-b-p06,0.571143136385
mock_visual,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,4,manual-b-p07,0.545366382796
mock_visual,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,5,manual-b-p05,0.527650223758
mock_visual,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,6,manual-b-p03,0.524734462276
mock_visual,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,7,manual-b-p04,0.508863777904
mock_visual,manual-b-p08-q01,text,manual-b-p08,evaluated_split_pages,8,manual-b-p01,0.508236065643
mock_visual,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,1,manual-b-p08,0.592998868726
mock_visual,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,2,manual-b-p02,0.584472097771
mock_visual,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,3,manual-b-p06,0.579447614156
mock_visual,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,4,manual-b-p04,0.578765593465
mock_visual,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,5,manual-b-p01,0.577496698525
mock_visual,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,6,manual-b-p03,0.557701867759
mock_visual,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,7,manual-b-p05,0.522572574651
mock_visual,manual-b-p08-q02,ocr_failure,manual-b-p08,evaluated_split_pages,8,manual-b-p07,0.521212856631
mock_visual,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,1,manual-b-p06,0.580983340601
mock_visual,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,2,manual-b-p05,0.578736114918
mock_visual,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,3,manual-b-p01,0.57504946636
mock_visual,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,4,manual-b-p04,0.56073411964
mock_visual,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,5,manual-b-p02,0.555579797132
mock_visual,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,6,manual-b-p03,0.545231869322
mock_visual,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,7,manual-b-p08,0.520878452625
mock_visual,manual-b-p08-q03,table,manual-b-p08,evaluated_split_pages,8,manual-b-p07,0.484489659958
