method,query_id,query_type,positive_page_ids,candidate_universe,rank,page_id,score
mock_visual,manual-c-p07-q02,text,manual-c-p07,evaluated_split_pages,8,manual-c-p04,0.522603865463
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,1,manual-c-p06,0.543383665883
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,2,manual-c-p07,0.535457479507
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,3,manual-c-p03,0.53325624851
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,4,manual-c-p08,0.522600735156
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,5,manual-c-p05,0.519208422744
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,6,manual-c-p04,0.515055160354
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,7,manual-c-p02,0.510558827889
mock_visual,manual-c-p07-q03,layout,manual-c-p07,evaluated_split_pages,8,manual-c-p01,0.510558720513
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,1,manual-c-p02,0.572909189627
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,2,manual-c-p06,0.568508122484
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,3,manual-c-p01,0.559875194422
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,4,manual-c-p03,0.54039417266
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,5,manual-c-p04,0.537557553473
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,6,manual-c-p08,0.535294907987
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,7,manual-c-p07,0.534819184774
mock_visual,manual-c-p08-q01,text,manual-c-p08,evaluated_split_pages,8,manual-c-p05,0.520129163111
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,1,manual-c-p03,0.631152214607
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,2,manual-c-p02,0.628287075007
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,3,manual-c-p04,0.551490097863
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,4,manual-c-p06,0.540840100126
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,5,manual-c-p01,0.530141468447
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,6,manual-c-p05,0.524526768904
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,7,manual-c-p08,0.517150454681
mock_visual,manual-c-p08-q02,ocr_failure,manual-c-p08,evaluated_split_pages,8,manual-c-p07,0.507867413738
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,1,manual-c-p06,0.621763902901
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,2,manual-c-p01,0.604242081321
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,3,manual-c-p02,0.593776086758
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,4,manual-c-p03,0.593366921793
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,5,manual-c-p07,0.58644324522
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,6,manual-c-p05,0.560311536084
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,7,manual-c-p04,0.539415446183
mock_visual,manual-c-p08-q03,table,manual-c-p08,evaluated_split_pages,8,manual-c-p08,0.535052117465
